file	treetype	treename	ntaxa	n00	n01	n10	n11	groom	minclimdat	perc	trait	ratemat	loglik	AICc	trans_00-01	trans_00-10	trans_00-11	trans_01-00	trans_01-10	trans_01-11	trans_10-00	trans_10-01	trans_10-11	trans_11-00	trans_11-01	trans_11-10	traitfirst	simult	climfirst	climratesum	traitratesum	clim_vs_trait_labil	persistence00	persistence01	persistence10	persistence11	diagnosis
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_asterids_data_groomed_10_percmin_woody.Rdata	compound	asterids	3475	946	191	953	1385	groomed	10	percmin	woody	ratematall	-2887.361	5798.812	0.003206319	0.03411743	0	0.06522969	0.0974495	0.3369429	0.04181392	0.002227255	0.003367774	0	0.04022068	0.006007783	56.78702	0	43.21298	0.453095	0.07781157	5.822977	26.79259	2.001513	21.09306	21.63169	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_asterids_data_groomed_1_perc0025_woody.Rdata	compound	asterids	4073	1466	360	867	1380	groomed	1	perc0025	woody	ratematall	-3521.399	7066.875	0.002217451	0.02132544	0.001190783	0.05799654	0.03702802	0.2168141	0.04662534	0.001773855	0.001978666	0	0.0576639	0.005823569	50.36709	28.93933	20.69358	0.3436196	0.06920701	4.965098	40.43071	3.206786	19.84999	15.75114	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_asterids_data_groomed_1_perc0100_woody.Rdata	compound	asterids	4073	1593	491	740	1249	groomed	1	perc0100	woody	ratematall	-3607.346	7238.768	0.002648596	0.02294526	0.0008789664	0.04858331	0.02000941	0.112366	0.06092291	0.00108031	0.002072557	4.213544e-05	0.04985854	0.005489988	53.64109	24.96783	21.39108	0.2470138	0.05971555	4.136508	37.77458	5.526122	15.60652	18.05359	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_asterids_data_groomed_1_perc0900_woody.Rdata	compound	asterids	4073	2068	1333	265	407	groomed	1	perc0900	woody	ratematall	-3089.084	6202.244	0.004285395	0.01479208	0	0.01991015	0.001904961	0.2819788	0.1337242	0	0.002171394	0.005430421	0.9078456	0.006694603	94.38163	0	5.618367	1.343771	0.03849196	34.91043	52.41785	3.291706	7.358593	1.086991	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_asterids_data_groomed_1_perc0975_woody.Rdata	compound	asterids	4073	2169	1475	164	265	groomed	1	perc0975	woody	ratematall	-2698.473	5421.023	0.004281454	7.482611	0	0.01206477	0.009147049	0.2774132	100	0	0	0	1.498435	0.01047352	100	0	0	109.2585	0.02681975	4073.807	0.1335668	3.348681	0.01	0.6627307	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_asterids_data_groomed_1_percmax_woody.Rdata	compound	asterids	4073	2234	1573	99	167	groomed	1	percmax	woody	ratematall	-2319.846	4663.769	0.004102237	0.02650962	0	0.02105293	0.0008083868	0.1257495	0.5726316	0	0	0	1.122378	0	100	0	0	1.847269	0.02515517	73.43497	32.66708	6.774574	1.746324	0.8909652	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_asterids_data_groomed_1_percmed_woody.Rdata	compound	asterids	4073	1853	801	480	939	groomed	1	percmed	woody	ratematall	-3622.801	7269.678	0.004339526	0.01834604	0.0003218705	0.03318277	0.005840657	0.2437092	0.08158908	0	0.002033194	0.0001089986	0.2088021	0.00430269	82.92687	7.135725	9.937409	0.5528773	0.04428905	12.48339	43.46421	3.536911	11.95854	4.690128	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_asterids_data_groomed_1_percmin_woody.Rdata	compound	asterids	4073	1254	259	1079	1481	groomed	1	percmin	woody	ratematall	-3528.085	7080.248	0.001127328	0.04498211	0.0005912751	0.06630534	0.07764912	0.3265029	0.06000602	0.002546205	0.003214074	0	0.05339457	0.005305821	41.60144	12.27549	46.12307	0.4854769	0.07654383	6.342469	21.41295	2.125591	15.20536	17.03566	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_asterids_data_groomed_3_perc0025_woody.Rdata	compound	asterids	3822	1313	338	820	1351	groomed	3	perc0025	woody	ratematall	-3272.062	6568.207	0.002921161	0.01594463	0.001268476	0.05296413	0.03948114	0.2539427	0.04065974	0.001222432	0.001678235	0	0.06186329	0.006431551	56.62727	28.99295	14.37978	0.3736788	0.06526356	5.725689	49.66656	2.886936	22.95663	14.64239	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_asterids_data_groomed_3_perc0100_woody.Rdata	compound	asterids	3822	1440	469	693	1220	groomed	3	perc0100	woody	ratematall	-3392.246	6808.573	0.003340817	0.02034629	0.0008267493	0.04422515	0.02026651	0.126538	0.05741892	0.001010329	0.001966645	0	0.05235012	0.006022523	61.92379	20.95815	17.11806	0.2574801	0.05638188	4.566716	40.79325	5.23479	16.55742	17.13131	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_asterids_data_groomed_3_perc0900_woody.Rdata	compound	asterids	3822	1905	1309	228	380	groomed	3	perc0900	woody	ratematall	-2898.802	5821.685	0.004324293	0.01530211	0	0.01836875	0.00196131	0.2394936	0.1603047	0	0.001938419	0.007581632	0.8104857	0.00713236	95.60549	0	4.394512	1.233168	0.03934546	31.34206	50.95178	3.848764	6.163591	1.211828	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_asterids_data_groomed_3_perc0975_woody.Rdata	compound	asterids	3822	2006	1451	127	238	groomed	3	perc0975	woody	ratematall	-2466.447	4956.977	0.004295274	6.217557	0	0.00743359	0.01237255	0.2389657	100	0	0	0	1.411254	0.01402693	100	0	0	107.8678	0.02575579	4188.098	0.1607238	3.864408	0.01	0.7016159	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_asterids_data_groomed_3_percmax_woody.Rdata	compound	asterids	3822	2071	1549	62	140	groomed	3	percmax	woody	ratematall	-2056.557	4137.195	0.004072351	2.940137	0	0.0126984	0.008212571	0.09080748	100	0	0.001204873	0	0.947714	0	98.94103	0	1.058967	103.9787	0.01797563	5784.425	0.3396497	8.951072	0.00999988	1.055171	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_asterids_data_groomed_3_percmed_woody.Rdata	compound	asterids	3822	1693	778	440	911	groomed	3	percmed	woody	ratematall	-3440.637	6905.355	0.004370778	0.01772661	0.0003212623	0.03112433	0.006033654	0.2692598	0.082087	0	0.002197484	0.000272881	0.2298437	0.004489543	83.01762	6.944064	10.03832	0.5995112	0.04277628	14.01504	44.60572	3.263519	11.86458	4.262463	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_asterids_data_groomed_3_percmin_woody.Rdata	compound	asterids	3822	1101	237	1032	1452	groomed	3	percmin	woody	ratematall	-3267.837	6559.757	0.001762354	0.03820137	0.000661098	0.06139484	0.07580285	0.3511697	0.04989884	0.001668387	0.003464188	0	0.05267276	0.006290082	40.54139	12.70246	46.75615	0.4926038	0.07357256	6.695482	24.61549	2.047639	18.17144	16.95983	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_all_10_perc0025_woody.Rdata	compound	magnolids	425	344	12	60	9	all	10	perc0025	woody	ratematall	-174.0435	372.8443	0	0.007640581	0.0002961544	0.01663772	0.01103252	0.002244511	0.03627239	0	0.000342246	0	0.007047418	0	0	80.57027	19.42973	0.05350106	0.01727612	3.096821	125.9964	33.42832	27.31148	141.8959	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_all_10_perc0100_woody.Rdata	compound	magnolids	425	352	13	52	8	all	10	perc0100	woody	ratematall	-166.8494	358.456	0.0005789771	0.006892692	0	0	0	0	0.03644674	0.0009960755	0	0.001983174	0	0.007032965	0	0	0	0.04532261	0.009595116	4.723508	133.8389	Inf	26.70739	110.9122	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_all_10_perc0900_woody.Rdata	compound	magnolids	425	391	19	13	2	all	10	perc0900	woody	ratematall	-87.83729	200.4319	0	0.004865845	0	0	0	0.01522936	0.1297476	0.01510634	0	0	0.08187161	0.06797294	100	0	0	0.2317144	0.06797294	3.408922	205.5142	65.66264	6.903506	6.673583	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_all_10_perc0975_woody.Rdata	compound	magnolids	425	400	20	4	1	all	10	perc0975	woody	ratematall	-55.03045	134.8182	0	0.001742426	0	0	0	0.01098595	0.135216	0.04859235	0	0	0.06234319	0.144692	100	0	0	0.2102875	0.144692	1.453346	573.9124	91.02537	5.44045	4.830096	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_all_10_percmax_woody.Rdata	compound	magnolids	425	401	21	3	0	all	10	percmax	woody	ratematall	-45.63229	116.0219	0	0.001173591	0	0	0.007981381	0	0.1028869	0.04718498	0.01333206	89.99945	100	0	0	0	100	190.1035	90.01278	2.111961	852.0853	125.2916	6.119805	0.005263173	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_all_10_percmed_woody.Rdata	compound	magnolids	425	371	15	33	6	all	10	percmed	woody	ratematall	-129.5253	283.8079	0.0004323109	0.00242236	0	0.0127999	0.007479302	0.004229646	0.03529356	0	0	0	0.01174211	0	100	0	0	0.05368768	0.01323221	4.057349	350.303	40.8016	28.33378	85.16355	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_all_10_percmin_woody.Rdata	compound	magnolids	425	311	8	93	13	all	10	percmin	woody	ratematall	-245.6398	516.037	0	0.02102929	0	0.01395618	0.01778916	0.0172674	0.05222768	0	0.0008265016	0	0.006650116	0	0	0	100	0.09717448	0.01478268	6.573534	47.55273	20.40285	18.84866	150.3733	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_all_1_perc0025_woody.Rdata	compound	magnolids	532	436	14	72	10	all	1	perc0025	woody	ratematall	-229.5539	483.709	0	0.01579023	0.0006091932	0.01955198	0.008233438	4.601491e-05	0.08772896	0	0	0	0.008805698	0	0	100	0	0.1129801	0.02016118	5.603845	60.97775	35.93059	11.39874	113.5628	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_all_1_perc0100_woody.Rdata	compound	magnolids	532	445	15	63	9	all	1	perc0100	woody	ratematall	-222.2491	469.0994	0	0.01978224	0.0004619456	0.01567549	0.01160033	0	0.1196375	0	0	0	0.00881461	0	0	100	0	0.1486962	0.01613743	9.214368	49.39691	36.66251	8.358587	113.448	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_all_1_perc0900_woody.Rdata	compound	magnolids	532	492	21	16	3	all	1	perc0900	woody	ratematall	-111.5086	247.6184	0	0.01147536	0.0009881257	0	0	0.03357226	0.3504821	0	0	0	0.3359963	0	0	100	0	0.7325142	0.0009881257	741.3168	80.23435	29.7865	2.853213	2.976223	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_all_1_perc0975_woody.Rdata	compound	magnolids	532	501	22	7	2	all	1	perc0975	woody	ratematall	-74.92342	174.448	0	0.0049739	0.0004660224	0	0	0.006971501	0.3050194	0.01997557	0	0.09717672	0.05213741	0	39.61402	60.38598	0	0.4667449	0.09764275	4.780129	183.8262	143.4411	3.076971	6.69729	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_all_1_percmax_woody.Rdata	compound	magnolids	532	502	23	6	1	all	1	percmax	woody	ratematall	-69.54079	163.6827	0	0.003743859	0	0	0.003894657	0	0.1548751	0	0.09787685	0.1886341	0.1775719	0.1032536	0	0	100	0.524825	0.3897646	1.346518	267.1041	256.762	3.956448	2.130109	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_all_1_percmed_woody.Rdata	compound	magnolids	532	469	17	39	7	all	1	percmed	woody	ratematall	-170.2731	365.1474	0	0.01125128	0.0004564714	0.02579446	0	0	0.1252648	0	0	0	0.01365479	0	0	100	0	0.1506274	0.02625093	5.737981	85.41353	38.76801	7.983087	73.23438	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_all_1_percmin_woody.Rdata	compound	magnolids	532	402	10	106	14	all	1	percmin	woody	ratematall	-298.7894	622.18	0	0.03244994	0.0006113883	0	0	0.04044253	0.1033683	0.002030962	0	0	0.01280946	0	50.56188	49.43812	0	0.1896816	0.0006113883	310.2474	30.24682	24.72644	9.487735	78.0673	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_all_3_perc0025_woody.Rdata	compound	magnolids	486	396	12	68	10	all	3	perc0025	woody	ratematall	-209.8112	444.2821	0	0.01444963	0.0006678563	0.02206585	0.00801948	0.0002220522	0.06989462	0	0	0	0.006734315	0	0	100	0	0.09196848	0.0227337	4.045468	66.14854	32.99526	14.30725	148.4932	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_all_3_perc0100_woody.Rdata	compound	magnolids	486	405	13	59	9	all	3	perc0100	woody	ratematall	-203.8565	432.3727	0	0.01932342	0.000499444	0.01805762	0.01040183	0	0.1040231	0	0	0	0.007042985	0	0	100	0	0.1308889	0.01855706	7.05332	50.44679	35.13772	9.613254	141.9853	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_all_3_perc0900_woody.Rdata	compound	magnolids	486	451	19	13	3	all	3	perc0900	woody	ratematall	-100.0552	224.77	0	0.01338504	0.001045986	0	0	0.03722046	0.4359528	0	0	0	0.3352938	0	0	100	0	0.8228981	0.001045986	786.72	69.29516	26.86694	2.293826	2.982459	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_all_3_perc0975_woody.Rdata	compound	magnolids	486	460	20	4	2	all	3	perc0975	woody	ratematall	-60.47123	145.6021	0	0.001604419	0	0	0	0.005912874	0.1356921	0.05345361	0	0.01049199	0	0.04846782	100	0	0	0.1537014	0.05895981	2.606885	623.2787	169.1225	5.286928	16.96071	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_all_3_percmax_woody.Rdata	compound	magnolids	486	461	21	3	1	all	3	percmax	woody	ratematall	-54.76365	134.1869	0	0.002041776	0.001022023	0	0	0	0.2280674	0	0	0	0.3531554	0	0	100	0	0.5842866	0.001022023	571.6959	326.3921	Inf	4.384668	2.831615	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_all_3_percmed_woody.Rdata	compound	magnolids	486	428	15	36	7	all	3	percmed	woody	ratematall	-156.9227	338.5051	0	0.009547453	0.0004866716	0.02702106	0	0	0.1032025	0	0	0	0.01197535	0	0	100	0	0.125212	0.02750773	4.551884	99.65991	37.00817	9.689685	83.50487	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_all_3_percmin_woody.Rdata	compound	magnolids	486	362	8	102	14	all	3	percmin	woody	ratematall	-273.109	570.8776	0	0.02688068	0.0007321826	0	0	0.03111399	0.07619445	0.001776401	0	0	0	0	45.54653	54.45347	0	0.1349213	0.0007321826	184.2728	36.215	32.13989	12.82531	Inf	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_groomed_10_perc0025_woody.Rdata	compound	magnolids	425	340	13	64	8	groomed	10	perc0025	woody	ratematall	-173.2716	371.3004	0.0006685942	0.005705144	0	0	0	0	0.03157919	0.0006625771	0	0.001876872	0	0.007288452	0	0	0	0.03916121	0.009833919	3.982258	156.8938	Inf	31.01567	109.1069	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_groomed_10_perc0100_woody.Rdata	compound	magnolids	425	351	13	53	8	groomed	10	perc0100	woody	ratematall	-168.9755	362.7083	0.0005832466	0.007245083	0	0	0	0	0.03911372	0.0009798506	0	0.001890905	0	0.00712858	0	0	0	0.04824971	0.009602732	5.024581	127.7412	Inf	24.94166	110.8711	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_groomed_10_perc0900_woody.Rdata	compound	magnolids	425	393	19	11	2	groomed	10	perc0900	woody	ratematall	-79.62525	184.0078	0	0.003508392	0	0	0.00891535	0.002076147	0.1198111	0.01893957	0	0	0.01532279	0	100	0	0	0.1407184	0	Inf	285.0308	90.97942	7.207173	65.26228	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_groomed_10_perc0975_woody.Rdata	compound	magnolids	425	400	20	4	1	groomed	10	perc0975	woody	ratematall	-55.03045	134.8182	0	0.001742426	0	0	0	0.01098595	0.135216	0.04859235	0	0	0.06234319	0.144692	100	0	0	0.2102875	0.144692	1.453346	573.9124	91.02537	5.44045	4.830096	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_groomed_10_percmax_woody.Rdata	compound	magnolids	425	401	21	3	0	groomed	10	percmax	woody	ratematall	-45.63229	116.0219	0	0.001173591	0	0	0.007981381	0	0.1028869	0.04718498	0.01333206	89.99945	100	0	0	0	100	190.1035	90.01278	2.111961	852.0853	125.2916	6.119805	0.005263173	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_groomed_10_percmed_woody.Rdata	compound	magnolids	425	375	14	29	7	groomed	10	percmed	woody	ratematall	-126.4169	277.591	0.0004014922	0.002377886	0	0.01434158	0.008352791	0.003533498	0.0412603	0	0	0	0.008802388	0	100	0	0	0.05597407	0.01474307	3.796635	359.7927	38.12738	24.23637	113.6055	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_groomed_10_percmin_woody.Rdata	compound	magnolids	425	311	8	93	13	groomed	10	percmin	woody	ratematall	-245.6398	516.037	0	0.02102929	0	0.01395618	0.01778916	0.0172674	0.05222768	0	0.0008265016	0	0.006650116	0	0	0	100	0.09717448	0.01478268	6.573534	47.55273	20.40285	18.84866	150.3733	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_groomed_1_perc0025_woody.Rdata	compound	magnolids	532	432	15	76	9	groomed	1	perc0025	woody	ratematall	-234.8415	494.2842	0	0.01577451	0.000480997	0.01916604	0.008153325	0	0.08185488	0	0	0	0.008826095	0	0	100	0	0.1069365	0.01964704	5.44288	61.5176	36.60407	12.21674	113.3004	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_groomed_1_perc0100_woody.Rdata	compound	magnolids	532	443	15	65	9	groomed	1	perc0100	woody	ratematall	-224.3717	473.3445	0	0.02053742	0.0004633922	0.01487146	0.01238843	0	0.1255061	0	0	0	0.008814208	0	0	100	0	0.1553211	0.01533486	10.12863	47.61721	36.68393	7.967739	113.4532	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_groomed_1_perc0900_woody.Rdata	compound	magnolids	532	493	21	15	3	groomed	1	perc0900	woody	ratematall	-108.3627	241.3265	0	0.01158034	0.0009851996	0	0	0.0335761	0.3812129	0	0	0	0.3360357	0	0	100	0	0.7633903	0.0009851996	774.8585	79.58273	29.78309	2.623206	2.975874	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_groomed_1_perc0975_woody.Rdata	compound	magnolids	532	500	22	8	2	groomed	1	perc0975	woody	ratematall	-80.20514	185.0114	0	0.006731267	0.0009702472	0	0	0.01659484	0.3901566	0	0	0	0.3463781	0	0	100	0	0.760831	0.0009702472	784.162	129.8446	60.2597	2.563074	2.887018	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_groomed_1_percmax_woody.Rdata	compound	magnolids	532	501	23	7	1	groomed	1	percmax	woody	ratematall	-74.12048	172.8421	0	0.01136788	0.0009682155	0	0	0	0.7183752	0	0	0	0.3528527	0	0	100	0	1.083564	0.0009682155	1119.135	81.06291	Inf	1.39203	2.834044	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_groomed_1_percmed_woody.Rdata	compound	magnolids	532	472	16	36	8	groomed	1	percmed	woody	ratematall	-166.3478	357.2968	0	0.01685722	0.0004371904	0.02695387	0	0	0.2035199	0	0	0	0.01106123	0	0	100	0	0.2318756	0.02739106	8.465374	57.82214	37.10042	4.913524	90.40589	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_groomed_1_percmin_woody.Rdata	compound	magnolids	532	402	10	106	14	groomed	1	percmin	woody	ratematall	-298.7894	622.18	0	0.03244994	0.0006113883	0	0	0.04044253	0.1033683	0.002030962	0	0	0.01280946	0	50.56188	49.43812	0	0.1896816	0.0006113883	310.2474	30.24682	24.72644	9.487735	78.0673	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_groomed_3_perc0025_woody.Rdata	compound	magnolids	486	392	13	72	9	groomed	3	perc0025	woody	ratematall	-209.5565	443.7726	0.0005887368	0.0106694	0	0	0	0	0.05566955	0	0	0.003431218	0	0.007622259	0	0	0	0.06977016	0.01164221	5.992861	88.82464	Inf	17.96314	90.46927	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_groomed_3_perc0100_woody.Rdata	compound	magnolids	486	403	13	61	9	groomed	3	perc0100	woody	ratematall	-204.6353	433.9301	0	0.01839774	0.0005035826	0.01851882	0.009945255	0	0.09863824	0	0	0	0.007044831	0	0	100	0	0.1245844	0.0190224	6.549352	52.90636	35.13201	10.13806	141.9481	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_groomed_3_perc0900_woody.Rdata	compound	magnolids	486	452	19	12	3	groomed	3	perc0900	woody	ratematall	-95.58321	215.826	0	0.009786929	0.001044301	0	0	0.03721394	0.3401131	0	0	0	0.3352324	0	0	100	0	0.7233906	0.001044301	692.7035	92.32562	26.87165	2.940199	2.983005	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_groomed_3_perc0975_woody.Rdata	compound	magnolids	486	459	20	5	2	groomed	3	perc0975	woody	ratematall	-65.06811	154.7958	0	0.001943232	0	0	0	0.005781499	0.1251244	0.0441184	0	0.01101422	0	0.04609284	100	0	0	0.1438633	0.05710707	2.519186	514.6066	172.9655	5.908672	17.51097	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_groomed_3_percmax_woody.Rdata	compound	magnolids	486	460	21	4	1	groomed	3	percmax	woody	ratematall	-55.94732	136.5543	0.0001625761	0.0007273427	0	0	0.003677576	0	0	0	0.04711431	0.1102051	0.04361354	0	0	0	100	0.154546	0.157482	0.9813565	1123.698	271.9182	21.22497	6.501164	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_groomed_3_percmed_woody.Rdata	compound	magnolids	486	431	14	33	8	groomed	3	percmed	woody	ratematall	-148.359	321.3777	0	0.009121711	0.0004668289	0.0281817	0	0	0.1106882	0	0	0	0.009373876	0	0	100	0	0.1296506	0.02864853	4.525559	104.2912	35.48402	9.034388	106.6795	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_magnolids_data_groomed_3_percmin_woody.Rdata	compound	magnolids	486	362	8	102	14	groomed	3	percmin	woody	ratematall	-273.109	570.8776	0	0.02688097	0.0007321817	0	0	0.03111398	0.07619511	0.001776403	0	0	0	0	45.54664	54.45336	0	0.1349222	0.0007321817	184.2743	36.21463	32.1399	12.8252	Inf	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_monocots_data_all_10_perc0025_woody.Rdata	compound	monocots	2359	134	536	35	1654	all	10	perc0025	woody	ratematall	-1292.264	2608.66	0	0.003417986	0	0.0008924671	0.001450758	0.1151615	0.0260723	0	0.01081184	0	0.06387589	0	0	0	100	0.2085277	0.0117043	17.81633	292.57	8.510295	27.11192	15.65536	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_monocots_data_all_10_perc0100_woody.Rdata	compound	monocots	2359	144	717	25	1473	all	10	perc0100	woody	ratematall	-1437.629	2899.391	0	0.001746433	0	0.0005953264	0.001417485	0.196046	0.04031762	0.008929651	0.008262532	0	0.1387259	0	51.68515	0	48.31485	0.376836	0.008857858	42.54256	572.5956	5.049006	17.38834	7.208457	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_monocots_data_all_10_perc0900_woody.Rdata	compound	monocots	2359	167	1652	2	538	all	10	perc0900	woody	ratematall	-1304.177	2632.487	1.397775e-05	0.05678016	8.016711e-07	0.0009544333	0	0.2691634	4.598317	0	0.1298127	0	0.997725	0	0.8850977	0.05094335	99.06396	5.921986	0.1307819	45.28138	17.6072	3.702087	0.2115001	1.00228	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_monocots_data_all_10_perc0975_woody.Rdata	compound	monocots	2359	167	1825	2	365	all	10	perc0975	woody	ratematall	-1111.209	2246.55	0	0.05568756	0	0.0002067582	0	0.6400589	4.506256	0.1305846	0	0.003668421	3.426339	0	100	0	0	8.632009	0.003875179	2227.513	17.95733	1.561852	0.2156641	0.2915446	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_monocots_data_all_10_percmax_woody.Rdata	compound	monocots	2359	167	1989	2	201	all	10	percmax	woody	ratematall	-809.5648	1643.263	0	0.05591464	0	0	0	10.11951	4.525298	0.1305682	0	0.008161155	100	0	100	0	0	114.7089	0.008161155	14055.47	17.8844	0.09881903	0.2147828	0.009999184	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_monocots_data_all_10_percmed_woody.Rdata	compound	monocots	2359	157	1127	12	1063	all	10	percmed	woody	ratematall	-1583.343	3190.818	4.208871e-05	0.003366633	0	0.0005792837	0.0008593901	0.2443617	0.1189848	0.02729842	0	0	0.3469833	0	100	0	0	0.7136964	0.0006213725	1148.581	293.3651	4.068342	6.836054	2.881983	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_monocots_data_all_10_percmin_woody.Rdata	compound	monocots	2359	116	357	53	1833	all	10	percmin	woody	ratematall	-1107.266	2238.665	0	0.008694062	0	1.449039e-05	0.003280668	0.1590545	0.03169631	0.0002261519	0.006053945	0	0.05274166	0	3.53058	0	96.46942	0.2521865	0.006068435	41.55709	115.021	6.159545	26.33214	18.96034	ok
./intermediate_results/07_FilesResultsClimateScoringSensitivity/corHMM_result_ratematall_monocots_data_all_1_perc0025_woody.Rdata	compound	monocots	2934	180	861	43	1850	all	1	perc0025	woody	ratematall	-1742.703	3509.512	0	0.005863169	0	0.0004814292	0.001396439	0.1195916	0.05014102	0	0.01017738	0	0.08507698	0	0	0	100	0.2606727	0.01065881	24.45609	170.5562	8.232524	16.57869	11.75406	ok
